path	ext	bytes	category	top_dir	action_hint
hr/vacation/vacationsite/bin/App_Web_default4.aspx.cdcab7d2.dll	.dll	10240	BINARY_BUILD_ARTIFACT	hr	see_MISC_PORT_MAP_txt
hr/vacation/vacationsite/bin/App_Web_default5.aspx.cdcab7d2.dll	.dll	7680	BINARY_BUILD_ARTIFACT	hr	see_MISC_PORT_MAP_txt
hr/vacation/vacationsite/bin/App_Web_default6.aspx.cdcab7d2.dll	.dll	7168	BINARY_BUILD_ARTIFACT	hr	see_MISC_PORT_MAP_txt
hr/vacation/vacationsite/bin/App_Web_default7.aspx.cdcab7d2.dll	.dll	6144	BINARY_BUILD_ARTIFACT	hr	see_MISC_PORT_MAP_txt
hr/vacation/vacationsite/compile.bat	.bat	237	SCRIPT_PERL_OR_SHELL	hr	cslc-java/regression/python
hr/vacation/vacationsite/web.config	.config	2788	OTHER	hr	see_MISC_PORT_MAP_txt
legal/trademarks/action_tm.ods	.ods	8258	OTHER	legal	see_MISC_PORT_MAP_txt
library/Verilog/testbench/comparator.v	.v	3095	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/counter.v	.v	383	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/dut.v	.v	2356	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/expected.vec	.vec	65	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/ff.v	.v	376	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/ff_en.v	.v	446	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/id_vers_checker.v	.v	1432	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/DUT.v	.v	1440	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/Dump.v	.v	875	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/comp.v	.v	3472	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/exp_file	(noext)	275	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/match_cnt.v	.v	1453	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/mem2	(noext)	39	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/mem_list	(noext)	69	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/memorie_top.v	.v	2741	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/read_from_me.dat	.dat	4	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/tb_control.v	.v	1457	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/tb_d.v	.v	6421	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/tb_verilog_code.v	.v	6824	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/testbench.v	.v	3524	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/testbench2.v	.v	17484	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/tmp.v	.v	1131	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/user_file	(noext)	38	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/write_file.v	.v	372	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/old_files/write_read_mem.v	.v	1047	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/rf.v	.v	1653	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/state_data.v	.v	6057	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/state_data.vec	.vec	335	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/state_data_comparator.v	.v	2006	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/stimulus.v	.v	6593	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/stimulus.vec	.vec	440	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/tb_latch.v	.v	212	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/testbench.mpf	.mpf	12615	OTHER	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/testbench.v	.v	19791	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/testbench.vf	.vf	94	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
library/Verilog/testbench/wrapper.v	.v	9450	HDL_REFERENCE_OR_GENERATED	library	see_MISC_PORT_MAP_txt
marketing/competitive_matrix/production/csl_competitive_matrix.ods	.ods	10238	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet.odt	.odt	114288	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_csim_tb_inter.odt	.odt	150049	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_features_benefits.odt	.odt	115260	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_hierarchical_components.odt	.odt	37253	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_interconnect.odt	.odt	32211	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_isa.odt	.odt	48235	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_memory_map.odt	.odt	88565	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_pipeline.odt	.odt	24817	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_register.odt	.odt	26940	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_register_file.odt	.odt	29480	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_soc.odt	.odt	40393	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_template.odt	.odt	17621	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_testbench.odt	.odt	30058	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_verification_components.odt	.odt	87524	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/fpl_datasheet_verilog_parser.odt	.odt	20202	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/old/csl_datasheet_flow.vsd	.vsd	71168	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/production/old/csl_datasheet_performance.fm	.fm	89088	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/datasheets/released/fpl_datasheet_csim_tb_inter.pdf	.pdf	74938	BINARY_ASSET	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation.odp	.odp	177491	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_arch_state.odp	.odp	21386	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_csim.odp	.odp	35644	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_csl.odp	.odp	48295	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_csl_flow.odp	.odp	45869	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_cslc.odp	.odp	131443	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_designs.odp	.odp	38232	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_external.odp	.odp	41694	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_flow_2.odp	.odp	37318	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_interconnect.odp	.odp	67892	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_isa.odp	.odp	54619	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_overview_part_1.odp	.odp	24619	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_overview_part_2.odp	.odp	29705	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_testbench.odp	.odp	48684	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/fpl_presentation_vector.odp	.odp	23151	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/ISAElements.odg	.odg	14714	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/cslc_csl_object_relationships.odg	.odg	25695	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/cslc_csl_object_relationships_architecture.odg	.odg	11187	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/cslc_csl_object_relationships_design.odg	.odg	12574	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/cslc_csl_object_relationships_documentation.odg	.odg	16492	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/cslc_csl_object_relationships_simulation.odg	.odg	15904	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/graphics/cslc_csl_object_relationships_verification.odg	.odg	15142	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/02_cslc_presentation_csl.odp	.odp	64157	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/02_cslc_presentation_tools.odp	.odp	165841	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/03_cslc_presentation_cslc.odp	.odp	132065	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/03_cslc_presentation_syntax.odp	.odp	18212	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/04_cslc_presentation_design_examples.odp	.odp	35486	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/05_cslc_presentation_Risc16ISA.odp	.odp	24385	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/numbered/06_cslc_presentation_consistency.odp	.odp	17453	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/CSLC_HW_descr.odt	.odt	18077	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/CSLC_presentation.fm	.fm	113664	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/FPL_02.RTF	.rtf	13714	TEXT_OR_LOG	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/ReasonsforCSL.sxi	.sxi	22867	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/cslDesignFlow.odg	.odg	13147	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/csl_isa_presentation.fm	.fm	109568	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/csl_isa_presentation.odt	.odt	8743	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/csl_relationship.ods	.ods	17081	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/csl_testbench_presentation.fm	.fm	111616	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/csl_verification_components_presentation.fm	.fm	110592	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/cslc_methodology.odg	.odg	11549	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/old_01_cslc_presentation_overview.odp	.odp	72822	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/old_02_cslc_presentation_tools.odp	.odp	163997	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/presentations/production/old/old_03_cslc_presentation_syntax.odp	.odp	16281	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_cplus_plus_simulator.odt	.odt	29578	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_cppsim.odt	.odt	14884	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_csl_libraries.odt	.odt	27526	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_firmware_isa.odt	.odt	28236	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_isa_and_datapaths.odt	.odt	59019	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_overview_notes.rtf	.rtf	29568	TEXT_OR_LOG	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_part_1.odt	.odt	41226	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_part_2.odt	.odt	245376	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_simulation_and_testbenches.odt	.odt	73966	OTHER	marketing	see_MISC_PORT_MAP_txt
marketing/whitepapers/production/fpl_white_paper_v1.odt	.odt	155317	OTHER	marketing	see_MISC_PORT_MAP_txt
meetings/hardware_classes/HwCls_march_10_2007.odt	.odt	11861	OTHER	meetings	see_MISC_PORT_MAP_txt
meetings/hardware_classes/HwCls_march_19_2007.odt	.odt	13841	OTHER	meetings	see_MISC_PORT_MAP_txt
meetings/hardware_classes/HwCls_march_6_2007.odt	.odt	11807	OTHER	meetings	see_MISC_PORT_MAP_txt
meetings/hardware_classes/HwCls_march_7_2007.odt	.odt	15721	OTHER	meetings	see_MISC_PORT_MAP_txt
meetings/meeting_handouts/2006.07.23_meeting_handout.fm	.fm	128000	OTHER	meetings	see_MISC_PORT_MAP_txt
meetings/meeting_handouts/2006.07.23_meeting_handout.pdf	.pdf	141486	BINARY_ASSET	meetings	see_MISC_PORT_MAP_txt
meetings/meeting_handouts/meeting_23_10_2006.fm	.fm	131072	OTHER	meetings	see_MISC_PORT_MAP_txt
meetings/meeting_handouts/meeting_23_10_2006.pdf	.pdf	113237	BINARY_ASSET	meetings	see_MISC_PORT_MAP_txt
meetings/meeting_handouts/meeting_23_10_2006.rtf	.rtf	15967	TEXT_OR_LOG	meetings	see_MISC_PORT_MAP_txt
open_issues/company_req.txt	.txt	587	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/csl/interconnect_case_studies.odt	.odt	9300	OTHER	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/Altera NIOS2 ring of processors.txt	.txt	3644	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/Processor ring node documentation from California1.txt	.txt	4603	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/Processor ring node documentation from California2.txt	.txt	3782	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/current job.txt	.txt	1257	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/processor ring list of questions.txt	.txt	5901	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/processor_ring.txt	.txt	845	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/mail/update ring processor address space doc.txt	.txt	292	TEXT_OR_LOG	open_issues	see_MISC_PORT_MAP_txt
open_issues/hardware_projects/open_issues/open_issues.ods	.ods	11504	OTHER	open_issues	see_MISC_PORT_MAP_txt
packages/InstallationNotes.pdf	.pdf	884063	BINARY_ASSET	packages	see_MISC_PORT_MAP_txt
packages/systemc-2.2.0.tgz	.tgz	2050634	OTHER	packages	see_MISC_PORT_MAP_txt
packages/verilog-0.9.1.tar.gz	.gz	1113403	OTHER	packages	see_MISC_PORT_MAP_txt
patents/DP002 Drawings.pdf	.pdf	565818	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/DP002_01292008.rtf	.rtf	125882	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/DP002_09202007.doc	.doc	128512	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/fpl_patent_interconnect.doc	.doc	323584	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/fpl_patent_interconnect.doc.pgp	.pgp	147440	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/mime-attachment-1.txt	.txt	5	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/mime-attachment-2.txt	.txt	11	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/mime-attachment-3.txt	.txt	11	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/mime-attachment.txt	.txt	12	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/pastedGraphic-1.tiff	.tiff	54618	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/pastedGraphic-2.tiff	.tiff	112306	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/pastedGraphic-3.tiff	.tiff	112306	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL001_interconnect patent/pastedGraphic.tiff	.tiff	22646	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.doc	.doc	356864	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/Contents/PkgInfo	(noext)	8	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/QuickLook/Thumbnail.jpg	.jpg	71760	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/droppedImage.tiff	.tiff	70462	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/image.pdf	.pdf	220773	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/image.png	.png	13372	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/image0.png	.png	12694	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/image1.png	.png	10904	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA.pages/index.xml.gz	.gz	56338	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.doc	.doc	540672	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/Contents/PkgInfo	(noext)	8	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/QuickLook/Thumbnail.jpg	.jpg	70969	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/droppedImage-3.pdf	.pdf	18719	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/droppedImage-4.pdf	.pdf	32132	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/droppedImage-7.pdf	.pdf	28140	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/image.png	.png	13372	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/image0.png	.png	155254	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/image1.png	.png	42467	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/image2.png	.png	12694	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/image3.png	.png	10904	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_04_12_2008.pages/index.xml.gz	.gz	70182	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.doc	.doc	485888	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/Contents/PkgInfo	(noext)	8	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/QuickLook/Thumbnail.jpg	.jpg	67090	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/droppedImage-1.pdf	.pdf	167666	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/droppedImage-2.pdf	.pdf	49734	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/image1.png	.png	42467	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/image2.png	.png	12694	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/image3.png	.png	10904	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/image4.png	.png	35779	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/image5.png	.png	76633	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/image6.png	.png	46468	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_15_12_2008.pages/index.xml.gz	.gz	85709	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.doc	.doc	488960	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/Contents/PkgInfo	(noext)	8	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/QuickLook/Thumbnail.jpg	.jpg	73750	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image.png	.png	19047	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image0.png	.png	97473	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image1.png	.png	42467	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image2.png	.png	12694	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image3.png	.png	10904	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image4.png	.png	35779	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image5.png	.png	76633	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/image6.png	.png	46468	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008.pages/index.xml.gz	.gz	63408	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/FPL002_ISA_19_12_2008_dep.doc	.doc	489472	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.001.jpg	.jpg	20311	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.002.jpg	.jpg	78343	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/10_.tiff	.tiff	442	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/5_.tiff	.tiff	442	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/Contents/PkgInfo	(noext)	8	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/QuickLook/Thumbnail.jpg	.jpg	16698	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/index.apxl.gz	.gz	61174	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/thumbs/mt0-0.tiff	.tiff	3644	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/thumbs/st0.tiff	.tiff	2952	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.key/thumbs/st1.tiff	.tiff	7332	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/ISA figures.pdf	.pdf	33875	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/fpl_gui_ppa 12_15.pages/Contents/PkgInfo	(noext)	8	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
patents/FPL002_isa_patent/fpl_gui_ppa 12_15.pages/QuickLook/Thumbnail.jpg	.jpg	48455	LEGAL_ARCHIVE_PAGES_KEY	patents	keep_reference_only
